Ensembl Gene ID,average_dN/dS
ENSG00000142731,0.385177421
ENSG00000142733,0.174748639
ENSG00000142748,0.480744853
ENSG00000142751,0.041814809
ENSG00000142784,0.015384615
ENSG00000142794,1.467998507
ENSG00000142798,0.084415584
ENSG00000142856,0.486265294
ENSG00000142864,0.29098979
ENSG00000142867,0.219871778
ENSG00000142871,0.137343986
ENSG00000142875,0.33564153
ENSG00000142892,0.24198942
ENSG00000142910,0.126925143
ENSG00000142920,0.471495627
ENSG00000142945,0.279507366
ENSG00000142949,0.071146033
ENSG00000142959,0.057891051
ENSG00000142961,0.014358108
ENSG00000142973,0.670392209
ENSG00000143001,0.414979884
ENSG00000143006,0.201578628
ENSG00000143013,0.084226646
ENSG00000143028,0.186482474
ENSG00000143032,0.261286957
ENSG00000143033,0.13997834
ENSG00000143036,0.325365642
ENSG00000143061,0.329721419
ENSG00000143067,0.132829902
ENSG00000143079,0.141856204
ENSG00000143093,0.115503358
ENSG00000143105,0.1234495
ENSG00000143107,0.406760935
ENSG00000143110,0.641127802
ENSG00000143119,0.161387632
ENSG00000143125,0.123944756
ENSG00000143126,0.192399044
ENSG00000143127,0.232381896
ENSG00000143149,0.253765971
ENSG00000143153,0.07709128
ENSG00000143156,0.119805778
ENSG00000143157,0.096628186
ENSG00000143158,0.240963855
ENSG00000143162,0.236686242
ENSG00000143164,0.154731285
ENSG00000143167,0.405187483
ENSG00000143171,0.031390127
ENSG00000143178,0.123746582
ENSG00000143179,0.093921949
ENSG00000143190,0.352879402
ENSG00000143194,0.329048802
ENSG00000143195,0.165154087
ENSG00000143198,0.843838177
ENSG00000143199,0.747242442
ENSG00000143207,0.424862313
ENSG00000143217,0.05188494
ENSG00000143222,0.127563304
ENSG00000143224,0.274702828
ENSG00000143226,0.961413903
ENSG00000143228,0.047393365
ENSG00000143248,0.1875
ENSG00000143252,0.042899408
ENSG00000143257,0.299428747
ENSG00000143258,0.097751256
ENSG00000143278,0.234693791
ENSG00000143294,0.092863289
ENSG00000143297,0.679787752
ENSG00000143303,0.587057169
ENSG00000143314,0.53476137
ENSG00000143315,0.141811311
ENSG00000143318,0.216948196
ENSG00000143319,0.459131307
ENSG00000143320,0.162175681
ENSG00000143322,0.135371592
ENSG00000143324,0.151894261
ENSG00000143333,0.449162257
ENSG00000143337,0.56747616
ENSG00000143340,0.266176967
ENSG00000143341,0.322746507
ENSG00000143344,0.082374335
ENSG00000143353,0.417153776
ENSG00000143363,0.326212111
ENSG00000143365,0.254324911
ENSG00000143369,1.216216868
ENSG00000143373,0.514532259
ENSG00000143374,0.288027332
ENSG00000143375,0.395391751
ENSG00000143376,0.408789307
ENSG00000143379,0.17076605
ENSG00000143382,0.304512085
ENSG00000143384,0.18729364
ENSG00000143387,0.479177316
ENSG00000143390,0.457011374
ENSG00000143393,0.214156514
ENSG00000143398,0.144533774
ENSG00000143401,0.079934696
ENSG00000143409,1.047957174
ENSG00000143412,0.356187278
ENSG00000143416,0.151537569
ENSG00000143418,0.119745097
ENSG00000143420,0.428577688
ENSG00000143434,0.353721957
ENSG00000143436,0.207922307
ENSG00000143437,0.39638199
ENSG00000143442,0.140008235
ENSG00000143443,0.620910182
ENSG00000143450,0.485699454
ENSG00000143452,0.495305743
ENSG00000143457,0.320970044
ENSG00000143458,0.507111816
ENSG00000143469,0.421991884
ENSG00000143473,0.050214103
ENSG00000143476,0.274797678
ENSG00000143479,0.303609838
ENSG00000143486,0.603270081
ENSG00000143493,0.145436074
ENSG00000143494,0.050067079
ENSG00000143498,0.514243333
ENSG00000143499,0.238977986
ENSG00000143502,0.186953045
ENSG00000143507,0.091526204
ENSG00000143512,0.397339044
ENSG00000143514,0.186061226
ENSG00000143515,0.111713024
ENSG00000143520,0.753138501
ENSG00000143536,1.038472347
ENSG00000143537,0.377311503
ENSG00000143543,0.271313074
ENSG00000143546,0.326931147
ENSG00000143552,0.582249817
ENSG00000143553,0.079500974
ENSG00000143554,0.413452739
ENSG00000143569,0.092272852
ENSG00000143570,0.130605951
ENSG00000143575,0.315443001
ENSG00000143578,0.873341135
ENSG00000143595,0.392905696
ENSG00000143603,0.051282051
ENSG00000143612,0.583134192
ENSG00000143614,0.098336957
ENSG00000143624,0.290909091
ENSG00000143627,0.36814247
ENSG00000143630,0.094397254
ENSG00000143631,0.977722772
ENSG00000143632,0.025125628
ENSG00000143633,0.65184001
ENSG00000143641,0.0501034
ENSG00000143643,0.147267702
ENSG00000143653,0.312703071
ENSG00000143669,0.370628095
ENSG00000143674,0.430115464
ENSG00000143702,0.149665066
ENSG00000143740,0.239091768
ENSG00000143748,0.356107267
ENSG00000143751,0.533865001
ENSG00000143753,0.113643905
ENSG00000143756,0.114197966
ENSG00000143771,0.209708274
ENSG00000143772,0.590269892
ENSG00000143774,0.371864911
ENSG00000143776,0.082342686
ENSG00000143786,0.210692529
ENSG00000143793,0.116175629
ENSG00000143797,0.610015121
ENSG00000143799,0.148357704
ENSG00000143801,0.084416578
ENSG00000143815,0.461171931
ENSG00000143816,0.143520915
ENSG00000143819,0.33228862
ENSG00000143839,0.143783575
ENSG00000143842,0.329837369
ENSG00000143847,0.250862942
ENSG00000143851,0.300607724
ENSG00000143858,0.035085239
ENSG00000143862,0.429883139
ENSG00000143867,0.123207022
ENSG00000143869,0.195091192
ENSG00000143870,0.364085091
ENSG00000143882,0.349391405
ENSG00000143889,0.169687655
ENSG00000143891,0.179784554
ENSG00000143919,0.656291849
ENSG00000143921,0.18631597
ENSG00000143924,0.280492878
ENSG00000143942,0.095238095
ENSG00000143947,0.242647059
ENSG00000143951,0.440002961
ENSG00000143952,0.290705237
ENSG00000143954,1.267821702
ENSG00000143970,0.523481873
ENSG00000143971,0.776603534
ENSG00000143994,0.559550266
ENSG00000144015,0.830789526
ENSG00000144021,0.100985949
ENSG00000144026,0.294338273
ENSG00000144029,0.524358174
ENSG00000144031,0.426287941
ENSG00000144034,0.505948096
ENSG00000144035,0.360548629
ENSG00000144036,0.154244032
ENSG00000144040,0.049560273
ENSG00000144045,0.304993716
ENSG00000144048,0.55166645
ENSG00000144057,0.187790334
ENSG00000144061,0.403591203
ENSG00000144063,0.24217053
ENSG00000144115,0.401782514
ENSG00000144119,0.074397296
ENSG00000144120,0.38320777
ENSG00000144130,0.563952285
ENSG00000144136,0.260236142
ENSG00000144152,0.252267889
ENSG00000144182,0.924705059
ENSG00000144191,0.131780431
ENSG00000144214,1.129026328
ENSG00000144218,0.175758286
ENSG00000144224,0.168344592
ENSG00000144227,0.047451129
ENSG00000144228,0.024774775
ENSG00000144229,0.381328341
ENSG00000144230,0.094226844
ENSG00000144231,0.101036269
ENSG00000144283,0.089410286
ENSG00000144285,0.054403757
ENSG00000144290,0.05661491
ENSG00000144306,0.546802972
ENSG00000144331,0.181012704
ENSG00000144339,0.074644054
ENSG00000144354,0.268580466
ENSG00000144357,0.093548387
ENSG00000144362,0.132075472
ENSG00000144366,0.408739532
ENSG00000144369,0.145682862
ENSG00000144381,0.044087017
ENSG00000144395,0.814086891
ENSG00000144401,0.108757117
ENSG00000144406,0.116132689
ENSG00000144407,0.152713388
ENSG00000144410,0.691544111
ENSG00000144426,0.275173059
ENSG00000144445,0.342234929
ENSG00000144451,0.346677474
ENSG00000144452,0.251919364
ENSG00000144460,0.163786151
ENSG00000144468,0.632768414
ENSG00000144476,0.034446436
ENSG00000144481,0.100402927
ENSG00000144488,0.262754721
ENSG00000144504,0.276449896
ENSG00000144524,0.291946309
ENSG00000144535,0.393684964
ENSG00000144550,0.149152435
ENSG00000144554,0.211956522
ENSG00000144559,0.341831551
ENSG00000144560,0.162555941
ENSG00000144566,0.093896714
ENSG00000144567,0.218272729
ENSG00000144579,0.224218525
ENSG00000144583,0.45938041
ENSG00000144589,0.414078679
ENSG00000144591,0.184384682
ENSG00000144597,0.07480315
ENSG00000144619,0.175114239
ENSG00000144635,0.135054462
ENSG00000144642,0.06122449
ENSG00000144644,0.149340394
ENSG00000144645,0.220291308
ENSG00000144647,0.110874773
ENSG00000144648,0.366594676
ENSG00000144649,0.556522761
ENSG00000144655,0.341361753
ENSG00000144659,0.394936018
ENSG00000144668,0.144506352
ENSG00000144671,0.918188768
ENSG00000144674,0.379647029
ENSG00000144677,0.309810096
ENSG00000144681,0.28671807
ENSG00000144711,0.095434518
ENSG00000144712,0.194040303
ENSG00000144724,0.225018287
ENSG00000144730,0.133395081
ENSG00000144736,0.52025606
ENSG00000144741,1.008897422
ENSG00000144744,0.293933333
ENSG00000144746,0.103448276
ENSG00000144749,0.173176297
ENSG00000144771,0.728980419
ENSG00000144791,0.278617864
ENSG00000144792,0.257856869
ENSG00000144802,0.340443236
ENSG00000144810,0.161845042
ENSG00000144815,0.178131597
ENSG00000144820,0.588372968
ENSG00000144821,0.581986869
ENSG00000144824,0.213233399
ENSG00000144827,0.246351209
ENSG00000144837,0.278784083
ENSG00000144840,0.0973744
ENSG00000144843,0.262766676
ENSG00000144847,0.216646592
ENSG00000144848,0.050771834
ENSG00000144852,0.274914863
ENSG00000144857,0.186547081
ENSG00000144867,0.459308725
ENSG00000144868,0.581264972
ENSG00000144891,0.186652178
ENSG00000144893,0.130862323
ENSG00000144895,0.548098346
ENSG00000144908,0.164823272
ENSG00000144909,0.283148713
ENSG00000144935,0.075214854
ENSG00000144962,1.068547682
ENSG00000145012,0.106171894
ENSG00000145014,0.335032429
ENSG00000145016,0.163974913
ENSG00000145020,0.486969094
ENSG00000145022,0.084468377
ENSG00000145029,0.422012441
ENSG00000145040,1.001468091
ENSG00000145041,0.169939191
ENSG00000145050,0.222706195
ENSG00000145075,0.299604622
ENSG00000145087,0.119422048
ENSG00000145088,0.470223429
ENSG00000145103,0.280686324
ENSG00000145113,0.490924441
ENSG00000145147,0.127318065
ENSG00000145191,0.201044216
ENSG00000145194,0.355303041
ENSG00000145198,0.317715342
ENSG00000145214,0.245973127
ENSG00000145216,0.018401957
ENSG00000145217,0.121898478
ENSG00000145220,0.630961097
ENSG00000145241,0.586090522
ENSG00000145242,0.11596475
ENSG00000145244,0.576363749
ENSG00000145246,0.324043913
ENSG00000145247,0.757414548
ENSG00000145248,0.207920818
ENSG00000145283,0.37304633
ENSG00000145284,0.135520139
ENSG00000145287,0.356788167
ENSG00000145309,0.709519715
ENSG00000145321,0.356310472
ENSG00000145331,0.421648275
ENSG00000145332,0.059072747
ENSG00000145335,0.369465794
ENSG00000145337,0.317005541
ENSG00000145348,0.179641247
ENSG00000145349,0.037815126
ENSG00000145354,0.106557377
ENSG00000145358,0.125898297
ENSG00000145362,0.297003004
ENSG00000145365,0.480290193
ENSG00000145375,0.415354331
ENSG00000145384,0.459806728
ENSG00000145386,0.195406013
ENSG00000145388,0.040733198
ENSG00000145390,0.452193128
ENSG00000145391,0.086538462
ENSG00000145414,0.331655865
ENSG00000145416,0.196029308
ENSG00000145423,0.058988669
ENSG00000145428,0.49873675
ENSG00000145431,0.171028987
ENSG00000145439,0.320259269
ENSG00000145451,0.019723866
ENSG00000145476,0.225819023
ENSG00000145491,0.452463517
ENSG00000145494,0.383189421
ENSG00000145506,0.269688569
ENSG00000145526,0.106780616
ENSG00000145536,0.124238664
ENSG00000145545,0.502265836
ENSG00000145555,0.086961894
ENSG00000145569,0.171863059
ENSG00000145604,0.107623318
ENSG00000145623,0.491374609
ENSG00000145626,0.646301951
ENSG00000145632,0.055432393
ENSG00000145642,0.136098182
ENSG00000145649,0.843439774
ENSG00000145675,0.133432426
ENSG00000145681,0.264704434
ENSG00000145685,0.083854736
ENSG00000145692,0.315559398
ENSG00000145700,0.61667075
ENSG00000145703,0.286257743
ENSG00000145708,0.191716334
ENSG00000145715,0.209893019
ENSG00000145721,0.150367965
ENSG00000145723,0.199116805
ENSG00000145725,0.201155184
ENSG00000145730,0.309309091
ENSG00000145734,0.66685235
ENSG00000145740,0.166805422
ENSG00000145757,0.362236028
ENSG00000145777,1.031118338
ENSG00000145779,0.31670479
ENSG00000145781,0.148424676
ENSG00000145782,0.316263427
ENSG00000145794,0.114115613
ENSG00000145808,0.260527821
ENSG00000145817,0.081196581
ENSG00000145819,0.243805285
ENSG00000145824,0.046328029
ENSG00000145826,0.160608284
ENSG00000145832,0.165247019
ENSG00000145833,0.022186127
ENSG00000145839,0.446576721
ENSG00000145850,0.951935553
ENSG00000145861,0.15906365
ENSG00000145863,0.083790933
ENSG00000145868,0.164045219
ENSG00000145879,0.436969697
ENSG00000145882,0.164094011
ENSG00000145888,0.063313373
ENSG00000145901,0.280385832
ENSG00000145907,0.185692733
ENSG00000145908,0.27056959
ENSG00000145911,0.124400334
ENSG00000145912,0.333709901
ENSG00000145916,0.146297507
ENSG00000145919,0.45727508
ENSG00000145934,0.025377859
ENSG00000145936,0.183268168
ENSG00000145945,0.179569666
ENSG00000145949,0.195093222
ENSG00000145975,0.852552258
ENSG00000145979,0.174328262
ENSG00000145982,0.252437276
ENSG00000145990,0.028019925
ENSG00000145996,0.24557436
ENSG00000146005,0.192693477
ENSG00000146006,0.093457944
ENSG00000146007,0.637299771
ENSG00000146013,0.264662989
ENSG00000146021,0.03513085
ENSG00000146038,0.548938966
ENSG00000146039,0.16491989
ENSG00000146047,0.042455196
ENSG00000146054,0.144929281
ENSG00000146063,0.204166667
ENSG00000146066,0.289343059
ENSG00000146067,0.368160853
ENSG00000146070,0.623155881
ENSG00000146072,0.303018699
ENSG00000146083,0.217728737
ENSG00000146085,0.159500459
ENSG00000146090,0.078224436
ENSG00000146094,0.239568842
ENSG00000146109,0.139839128
ENSG00000146112,0.375389064
ENSG00000146122,0.029321489
ENSG00000146147,0.802357738
ENSG00000146151,0.49812625
ENSG00000146166,0.455860996
ENSG00000146192,0.241319156
ENSG00000146197,0.183764641
ENSG00000146205,0.201907192
ENSG00000146215,0.2625
ENSG00000146216,0.146585328
ENSG00000146221,0.23536589
ENSG00000146223,0.310958358
ENSG00000146232,0.286575486
ENSG00000146233,0.715040418
ENSG00000146242,0.21756693
ENSG00000146243,0.253541525
ENSG00000146247,0.104463311
ENSG00000146250,0.295441013
ENSG00000146263,0.291330951
ENSG00000146267,0.147588217
ENSG00000146276,0.114056867
ENSG00000146278,0.165523868
ENSG00000146281,0.237459957
ENSG00000146282,0.172943439
ENSG00000146285,0.2384278
ENSG00000146350,0.451982905
ENSG00000146360,0.042395241
ENSG00000146374,0.379419979
ENSG00000146376,0.350661532
ENSG00000146378,0.660337875
ENSG00000146386,0.149926707
ENSG00000146399,0.348233988
ENSG00000146409,0.353985256
ENSG00000146410,0.351212484
ENSG00000146411,0.314997317
ENSG00000146414,0.140511371
ENSG00000146416,0.492170618
ENSG00000146426,0.238521871
ENSG00000146433,0.341970259
ENSG00000146453,0.383241356
ENSG00000146457,0.275802611
ENSG00000146463,0.104468569
ENSG00000146469,0.167973479
ENSG00000146476,0.39413589
ENSG00000146477,0.146964434
ENSG00000146530,0.601445233
ENSG00000146535,0.01508294
ENSG00000146540,0.191883459
ENSG00000146555,0.095630171
ENSG00000146576,0.075422069
ENSG00000146587,0.208166215
ENSG00000146592,0.306246545
ENSG00000146618,0.136368263
ENSG00000146648,0.052177653
ENSG00000146670,0.707766466
ENSG00000146674,0.104529893
ENSG00000146676,0.031973129
ENSG00000146678,0.454132814
ENSG00000146700,0.166263576
ENSG00000146701,0.113742282
ENSG00000146729,0.224949402
ENSG00000146731,0.177074205
ENSG00000146733,0.247222222
ENSG00000146757,0.17966477
ENSG00000146776,0.229230391
ENSG00000146802,0.162441649
ENSG00000146809,0.204054232
ENSG00000146826,0.115742487
ENSG00000146828,0.073192241
ENSG00000146830,0.111028078
ENSG00000146833,0.327350424
ENSG00000146834,0.205347467
ENSG00000146842,0.044458002
ENSG00000146856,0.170890171
ENSG00000146857,0.233485682
ENSG00000146858,0.119731262
ENSG00000146859,0.866649218
ENSG00000146872,0.337963436
ENSG00000146904,0.191369471
ENSG00000146909,0.385010328
ENSG00000146910,0.722338308
ENSG00000146918,0.182950007
ENSG00000146926,0.820571216
ENSG00000146938,0.012924735
ENSG00000146950,0.317445261
ENSG00000146955,0.178982995
ENSG00000146966,0.207787353
ENSG00000147003,0.67605102
ENSG00000147010,0.184746112
ENSG00000147036,0.128327004
ENSG00000147041,0.247023967
ENSG00000147044,0.09882667
ENSG00000147050,0.06874764
ENSG00000147081,0.55114125
ENSG00000147082,0.908750463
ENSG00000147099,0.090934591
ENSG00000147100,0.055780598
ENSG00000147113,0.420599465
ENSG00000147117,0.271846638
ENSG00000147118,0.343733971
ENSG00000147119,0.084721017
ENSG00000147121,0.307136842
ENSG00000147123,0.621213755
ENSG00000147127,0.339932845
ENSG00000147130,0.237933614
ENSG00000147133,0.244483871
ENSG00000147138,0.480202726
ENSG00000147144,0.286014714
ENSG00000147145,0.16294554
ENSG00000147155,0.727903065
ENSG00000147160,0.760062444
ENSG00000147166,0.471119686
ENSG00000147168,0.370474917
ENSG00000147174,1.061061253
ENSG00000147180,0.082193649
ENSG00000147206,0.545736139
ENSG00000147223,1.373727326
ENSG00000147231,0.299928317
ENSG00000147234,0.239856802
ENSG00000147246,0.198518853
ENSG00000147251,0.069664903
ENSG00000147255,0.337536441
ENSG00000147256,0.770115005
ENSG00000147257,0.227899719
ENSG00000147262,0.32088992
ENSG00000147316,0.595451594
ENSG00000147324,0.127909589
ENSG00000147364,0.199613704
ENSG00000147378,0.537700713
ENSG00000147381,0.819827713
ENSG00000147383,0.40811311
ENSG00000147400,0.033898305
ENSG00000147408,0.103464533
ENSG00000147416,0.024318966
ENSG00000147419,0.317308319
ENSG00000147421,0.175309093
ENSG00000147432,0.130230869
ENSG00000147434,0.255304845
ENSG00000147437,0.671904741
ENSG00000147439,0.053974493
ENSG00000147443,0.177472559
ENSG00000147454,0.042154843
ENSG00000147457,0.202726003
ENSG00000147459,0.05896493
ENSG00000147465,0.137200462
ENSG00000147471,0.416003499
ENSG00000147475,0.391538261
ENSG00000147481,0.158897602
ENSG00000147485,0.383486593
ENSG00000147488,0.276232138
ENSG00000147509,0.282599102
ENSG00000147526,0.357647983
ENSG00000147535,0.901673449
ENSG00000147536,0.157625954
ENSG00000147548,0.273226601
ENSG00000147570,0.33891593
ENSG00000147571,0.305323675
ENSG00000147573,0.494378059
ENSG00000147576,0.230459357
ENSG00000147586,0.451442604
ENSG00000147588,0.206996876
ENSG00000147592,0.296700228
ENSG00000147596,0.234735561
ENSG00000147601,0.251839228
ENSG00000147604,0.102236091
ENSG00000147606,0.414287929
ENSG00000147613,0.305759896
ENSG00000147614,0.130490956
ENSG00000147642,0.320449532
ENSG00000147647,0.339498086
ENSG00000147649,0.39093507
ENSG00000147650,0.135831582
ENSG00000147654,0.160722015
ENSG00000147655,0.398175857
